Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
RAMALHO_STEMNESS_UP	11	0.0879	0.3916690476190476	0.0311	0.20460526315789473	0.46603924989877327	7.197200183435978
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP	11	0.1116	0.42055578947368416	0.2387	0.5172413793103448	0.2677573542327572	19.117735541870104
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	11	0.3687	0.7134843243243243	0.2721	0.5527260638297873	0.33728940416893627	7.170015218325611
LABBE_WNT3A_TARGETS_UP	11	0.5561	0.8507854700854701	0.3748	0.6661137440758295	0.2964598605971232	6.230824143686323
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN	11	0.0	0.0	7.0E-4	0.0525	0.750525754462486	18.58442482184075
AMUNDSON_POOR_SURVIVAL_AFTER_GAMMA_RADIATION_2G	11	0.6857	0.9175214545454544	0.8656	0.9463299418604652	0.22421275590970066	19.62680147107918
MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	11	0.7867	0.9616074829931973	0.5638	0.8008522727272728	0.3212964319028368	3.4157352079395187
CHEN_HOXA5_TARGETS_9HR_UP	11	0.129	0.4487165048543689	0.0933	0.349875	0.3721855044146602	9.491133775994726
AFFAR_YY1_TARGETS_DN	11	0.5996	0.8655261044176707	0.6183	0.8295373665480428	0.2340053335843333	6.8633997021519235
WALLACE_PROSTATE_CANCER_RACE_UP	11	0.3912	0.7219051546391752	0.1948	0.48133223684210524	0.3230827167701204	0.8967563970301156
BROWNE_HCMV_INFECTION_18HR_UP	11	0.3823	0.7214072916666667	0.3783	0.6681658878504673	0.25056501029554634	12.537102900188328
HELLER_SILENCED_BY_METHYLATION_DN	11	0.2161	0.5974283687943263	0.1826	0.4700342465753425	0.4386111093604781	9.48049270402165
YAMAZAKI_TCEB3_TARGETS_UP	12	0.2	0.5753776	0.1	0.35714285714285715	0.593615470923059	2.276927034978808
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	12	0.3	0.6588957055214724	0.2	0.487012987012987	0.48740184197656927	4.080338915454831
KARLSSON_TGFB1_TARGETS_DN	12	1.0	1.0	0.9	0.9615384615384615	0.19603874749236258	4.602913099564349
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	12	0.6	0.8655261044176707	0.9	0.9615384615384615	0.13066712207328451	12.83582953738166
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	12	0.7	0.9175214545454544	0.7	0.860655737704918	0.25236975355592683	8.658823359890503
ALONSO_METASTASIS_UP	12	0.8	0.9643097643097643	0.9	0.9615384615384615	0.1755716858078819	9.671936340122055
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	12	1.0	1.0	0.9	0.9615384615384615	0.0988866758723215	4.648250427357258
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN	12	0.7	0.9175214545454544	0.9	0.9615384615384615	0.13561705987924955	8.143001000999393
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	12	0.5	0.8082414414414415	0.7	0.860655737704918	0.2597518711465546	0.7116890592528076
BURTON_ADIPOGENESIS_5	12	4.0E-4	0.028640000000000002	0.0011	0.0525	0.7159312853248658	15.577523858267373
PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	12	0.8663	0.9843921686746988	0.9248	0.9633977900552486	0.03967088855030822	12.317888374003914
DELYS_THYROID_CANCER_DN	12	0.679	0.9175214545454544	0.6957	0.8584292763157895	0.2468590425670823	0.9325263224737181
HOLLMANN_APOPTOSIS_VIA_CD40_UP	12	0.0561	0.3122861538461538	0.028	0.19444444444444448	0.505317602763486	0.3803265104321881
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	12	0.6623	0.9084421455938697	0.7275	0.877764423076923	0.10963782597348164	2.9573542693567547
DAZARD_RESPONSE_TO_UV_SCC_UP	12	0.1393	0.47046603773584905	0.3148	0.5992385786802031	0.31469279736670813	20.340587322485675
BOYLAN_MULTIPLE_MYELOMA_C_D_UP	12	0.6809	0.9175214545454544	0.6315	0.8309210526315789	0.18071845753345078	21.832979013360927
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14	12	0.0028	0.0771076923076923	9.0E-4	0.0525	0.6836004211553752	21.874564455977506
SMID_BREAST_CANCER_NORMAL_LIKE_UP	12	0.2296	0.5974283687943263	0.2379	0.5172413793103448	0.2855923026592327	0.3453230298810216
YANG_BCL3_TARGETS_UP	12	0.9393	0.989066862170088	0.9471	0.9651154891304349	0.1640477561598273	12.865637023061087
DAZARD_RESPONSE_TO_UV_NHEK_DN	12	0.1973	0.5753776	0.1489	0.4172222222222222	0.36843522521904154	8.155628012494923
RICKMAN_METASTASIS_UP	12	0.961	0.9932442528735632	0.9335	0.9635558583106266	0.1394194168176473	0.1612169231188959
BENPORATH_MYC_TARGETS_WITH_EBOX	12	0.5915	0.8655261044176707	0.8392	0.9367302052785924	0.11594874181129655	18.777755834044154
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	12	0.8572	0.9840410256410257	0.8752	0.9513043478260869	0.06331233471576134	6.360273985905117
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	12	0.2671	0.6436791946308725	0.1393	0.4049418604651163	0.4724056559293446	1.2065581537227055
LI_AMPLIFIED_IN_LUNG_CANCER	12	0.0521	0.3069409836065574	0.1037	0.3612385321100917	0.5186660464249271	21.294301395646034
ZHU_CMV_24_HR_UP	12	0.7897	0.9616074829931973	0.7933	0.9177752293577982	0.13886583704471278	6.125935854826222
HORIUCHI_WTAP_TARGETS_UP	12	0.8717	0.9843921686746988	0.7884	0.9154411764705883	0.15884420417626152	7.876844915403012
ZHANG_BREAST_CANCER_PROGENITORS_DN	12	0.9385	0.989066862170088	0.7239	0.877764423076923	0.15001351739588237	3.6583020087938145
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	12	0.7017	0.9175214545454544	0.6306	0.8309210526315789	0.234528356090109	4.373337523147458
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	12	0.3869	0.7214072916666667	0.2104	0.493125	0.372627200550585	8.750152370134714
RASHI_RESPONSE_TO_IONIZING_RADIATION_2	12	0.2171	0.5974283687943263	0.0925	0.349875	0.4689575832909644	5.785918140507442
WANG_SMARCE1_TARGETS_UP	12	0.0905	0.3916690476190476	0.0212	0.17066326530612247	0.47755313224078016	6.065648683005569
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	12	0.8403	0.9798938110749187	0.8518	0.9367302052785924	0.14438676778560458	4.754308586661225
ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN	12	0.7706	0.9545840830449827	0.5861	0.8177777777777778	0.23101870102423733	2.236085549474552
SERVITJA_LIVER_HNF1A_TARGETS_UP	12	0.0334	0.2599391304347826	0.0184	0.16046511627906976	0.5174919333189134	10.353158207569084
HEDENFALK_BREAST_CANCER_BRCA1_VS_BRCA2	12	0.8565	0.9840410256410257	0.6114	0.8295373665480428	0.2444397776355808	3.1657954973758926
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP	12	0.0231	0.23628000000000002	0.1297	0.39315476190476184	0.37441641270733034	15.311593949408675
REACTOME_PHOSPHOLIPID_METABOLISM	12	0.3252	0.6808280701754386	0.2598	0.545949720670391	0.2772861822033954	10.73492312836342
BROWNE_HCMV_INFECTION_14HR_UP	12	0.0621	0.3269382352941177	0.1543	0.42545955882352937	0.4878064770312407	15.616328405488943
DAZARD_RESPONSE_TO_UV_NHEK_UP	12	0.4376	0.7755485148514851	0.5564	0.7994252873563219	0.2527576602681217	21.994072030865432
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	12	0.2877	0.6502175000000001	0.2763	0.5527260638297873	0.3910604069314421	23.116610876785455
WINNEPENNINCKX_MELANOMA_METASTASIS_UP	12	0.1852	0.5590766666666668	0.3416	0.6341584158415843	0.23933855914035057	19.17364383299057
WELCSH_BRCA1_TARGETS_UP	12	0.9109	0.9843921686746988	1.0	1.0	0.06430236287567513	15.457731902311236
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	12	0.0377	0.2614075471698113	0.0062	0.08303571428571428	0.5467159676943313	7.327803471081584
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	12	0.2163	0.5974283687943263	0.1385	0.4049418604651163	0.3588272585780356	0.460419335827432
REACTOME_SIGNALING_BY_GPCR	12	0.4778	0.8017880184331796	0.1797	0.4700342465753425	0.2789595440835644	2.61175357684204
FOSTER_TOLERANT_MACROPHAGE_UP	12	0.8679	0.9843921686746988	0.6157	0.8295373665480428	0.18826251406650668	6.555659504367581
UDAYAKUMAR_MED1_TARGETS_UP	12	0.1312	0.4516307692307692	0.2733	0.5527260638297873	0.29559909553213654	22.25757997226433
TSAI_RESPONSE_TO_IONIZING_RADIATION	12	0.6971	0.9175214545454544	0.3595	0.6481370192307693	0.33932847647910347	3.1216427312113892
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP	12	0.2571	0.6304232876712328	0.5021	0.7635542168674698	0.33920162967874656	15.43903339318575
PHONG_TNF_RESPONSE_VIA_P38_COMPLETE	12	0.9421	0.989066862170088	0.6298	0.8309210526315789	0.2408944064064933	5.379801555793778
YAMAZAKI_TCEB3_TARGETS_DN	12	0.0801	0.37799220779220777	0.0477	0.2669776119402985	0.3940973440633213	23.02116558814354
BILD_HRAS_ONCOGENIC_SIGNATURE	12	0.3536	0.6955428571428572	0.2457	0.5265	0.36388356422134327	0.10253835430204691
VECCHI_GASTRIC_CANCER_EARLY_DN	12	0.7089	0.9182635379061372	0.8853	0.956736311239193	0.15345901654507949	1.8807939951197632
GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	12	0.5756	0.859495867768595	0.8426	0.9367302052785924	0.0422513669075263	9.825788521819423
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	12	0.3303	0.6812170454545454	0.221	0.5053353658536586	0.40958411123805377	3.837793107907233
DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP	12	0.7105	0.9182635379061372	0.6284	0.8309210526315789	0.18924338337283625	8.828482976907889
QI_PLASMACYTOMA_UP	12	0.1173	0.43292164948453604	0.059	0.29123376623376623	0.4699449423087519	4.087452990089789
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	12	0.2863	0.6502175000000001	0.1352	0.3992125984251968	0.4474649646226106	8.540944045111043
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN	13	1.0	1.0	1.0	1.0	0.043841297019125126	14.678064042867284
NABA_MATRISOME_ASSOCIATED	13	0.4	0.7343589743589745	0.2	0.487012987012987	0.3106609889818735	0.6761834672721609
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN	13	0.9	0.9843921686746988	0.5	0.7635542168674698	0.1884519982636533	0.3366895103991864
WINTER_HYPOXIA_METAGENE	13	0.6	0.8655261044176707	0.4	0.6912442396313364	0.2116111147954297	0.5651875591841599
HAN_SATB1_TARGETS_UP	13	0.4	0.7343589743589745	0.5	0.7635542168674698	0.23159172220135554	16.871724891118937
PODAR_RESPONSE_TO_ADAPHOSTIN_UP	13	0.9	0.9843921686746988	0.9	0.9615384615384615	0.12421614517340317	16.8354886867677
RUIZ_TNC_TARGETS_UP	13	0.9	0.9843921686746988	0.5	0.7635542168674698	0.3225949447916293	10.789928101059523
YAGI_AML_WITH_11Q23_REARRANGED	13	0.5	0.8082414414414415	0.1	0.35714285714285715	0.37094218868295054	6.504229023926396
PAL_PRMT5_TARGETS_UP	13	0.9	0.9843921686746988	0.5	0.7635542168674698	0.22460639761481882	2.3355514243797435
KUMAR_TARGETS_OF_MLL_AF9_FUSION	13	0.7	0.9175214545454544	0.2	0.487012987012987	0.3470430641614956	6.321857759904641
SMIRNOV_RESPONSE_TO_IR_6HR_UP	13	0.5	0.8082414414414415	0.4	0.6912442396313364	0.28141856110033064	11.152036748581912
DOUGLAS_BMI1_TARGETS_DN	13	0.9	0.9843921686746988	1.0	1.0	0.11259752888050792	18.300789552803714
WIERENGA_STAT5A_TARGETS_GROUP1	13	0.8	0.9643097643097643	0.4	0.6912442396313364	0.34773865883210564	4.946408691132062
PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN	13	0.1	0.4114942528735632	0.1	0.35714285714285715	0.3906494854161799	12.88522040024909
RATTENBACHER_BOUND_BY_CELF1	13	0.4	0.7343589743589745	0.1	0.35714285714285715	0.4681842403380476	6.357468165603457
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	13	0.9	0.9843921686746988	0.5	0.7635542168674698	0.2546149627901096	5.916442808723488
IGLESIAS_E2F_TARGETS_UP	13	0.5	0.8082414414414415	0.2	0.487012987012987	0.4028517957843811	2.7523034385647382
KAAB_HEART_ATRIUM_VS_VENTRICLE_DN	13	0.3	0.6588957055214724	0.1	0.35714285714285715	0.36866013803609676	12.080338173259701
BHAT_ESR1_TARGETS_VIA_AKT1_UP	13	0.9	0.9843921686746988	0.6	0.8295373665480428	0.1425876509449651	10.185329500881243
PEREZ_TP63_TARGETS	13	0.029	0.24083636363636365	0.0112	0.12	0.45455932547520184	3.980616810462206
REACTOME_METABOLISM_OF_CARBOHYDRATES	13	0.567	0.859495867768595	0.8277	0.934902108433735	0.22303846149202236	19.004658210675515
ZHU_CMV_ALL_UP	13	0.581	0.859495867768595	0.5509	0.7945673076923075	0.20361684237825073	5.769566241224115
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP	13	0.323	0.6802	0.1198	0.3781512605042016	0.38854327307673897	2.2755420867663134
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP	13	0.833	0.9791593442622951	0.7602	0.9021360759493671	0.11618711174020502	7.059434413099375
HADDAD_B_LYMPHOCYTE_PROGENITOR	13	0.256	0.6304232876712328	0.1174	0.37756410256410255	0.4288207076867704	5.324864868347319
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	13	0.308	0.6676915662650602	0.4414	0.7229803493449781	0.2440512810736259	23.310133109958315
BASAKI_YBX1_TARGETS_UP	13	0.277	0.6502175000000001	0.0846	0.3309278350515464	0.3272894621678354	2.742332694270368
PENG_GLUCOSE_DEPRIVATION_DN	13	0.47	0.8017880184331796	0.8039	0.9190929878048779	0.14728126039204353	18.037184493002044
CHANG_CORE_SERUM_RESPONSE_UP	13	0.639	0.890124513618677	0.408	0.6963800904977375	0.2788837197928612	2.1892661357052114
SANSOM_APC_TARGETS_DN	13	0.434	0.7755485148514851	0.3482	0.6404411764705882	0.31856427961098976	9.416790259969295
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN	13	0.884	0.9843921686746988	0.8488	0.9367302052785924	0.15966335358929293	8.346028994802456
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP	13	0.99	0.9977871148459384	0.839	0.9367302052785924	0.1881522084705456	5.334836484176122
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN	13	0.128	0.4487165048543689	0.0388	0.23852459016393446	0.4345710282110597	0.6815772467098151
ACEVEDO_FGFR1_TARGETS_IN_PROSTATE_CANCER_MODEL_DN	13	0.965	0.9932442528735632	0.8	0.9177752293577982	0.1816596289298276	7.877561902718282
MEISSNER_NPC_HCP_WITH_H3K4ME2	13	0.602	0.8655261044176707	0.742	0.8861464968152866	0.15863695553196622	13.026419630669501
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	13	0.486	0.8017880184331796	0.1583	0.4333029197080292	0.3560139031234982	4.738382511532855
RAO_BOUND_BY_SALL4	14	0.7	0.9175214545454544	0.7	0.860655737704918	0.1830893032412843	23.6341381407318
GRUETZMANN_PANCREATIC_CANCER_DN	14	0.7	0.9175214545454544	0.7	0.860655737704918	0.21558646021071337	3.0466086904555105
GABRIELY_MIR21_TARGETS	14	0.7	0.9175214545454544	0.9	0.9615384615384615	0.021937176364473652	14.460022823558845
RODWELL_AGING_KIDNEY_UP	14	0.3	0.6588957055214724	0.4	0.6912442396313364	0.36799316794110565	1.4507351119115348
ONDER_CDH1_TARGETS_2_UP	14	0.9	0.9843921686746988	1.0	1.0	0.06553382549624055	5.191283335300295
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	14	0.013	0.18616	0.0152	0.1425	0.48717436728199737	9.863487022598896
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	14	0.2353	0.5974283687943263	0.5213	0.7696358267716535	0.23952475304473858	18.915451525857044
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	14	0.8679	0.9843921686746988	0.6485	0.8436851211072663	0.19730015501734033	5.19414432532635
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	14	0.1874	0.5590766666666668	0.0541	0.28573943661971835	0.49081164295062574	3.7310637469554244
WANG_TUMOR_INVASIVENESS_DN	14	0.942	0.989066862170088	0.8565	0.9391447368421053	0.10603152809427029	1.4503468204897936
TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	14	0.8161	0.9688523178807946	0.9371	0.9635558583106266	0.038973758187202855	22.076623102139077
SENESE_HDAC1_AND_HDAC2_TARGETS_UP	14	0.7676	0.9545840830449827	0.4164	0.7033783783783784	0.1571029059733832	6.95186684984078
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN	14	0.749	0.9441619718309858	0.3955	0.6875000000000001	0.21638395807448646	8.100439998455368
YAGI_AML_WITH_INV_16_TRANSLOCATION	14	0.8935	0.9843921686746988	0.7739	0.9069140625	0.16833954034583465	7.608867731162858
ZHOU_INFLAMMATORY_RESPONSE_LPS_UP	14	0.8789	0.9843921686746988	0.7885	0.9154411764705883	0.09942161490497327	8.985740052752023
MULLIGHAN_MLL_SIGNATURE_2_UP	14	0.7032	0.9175214545454544	0.8506	0.9367302052785924	0.021795629607329944	12.908243625612101
ZHANG_TLX_TARGETS_36HR_UP	14	0.0195	0.21815625	0.0022	0.06346153846153847	0.7078261663835187	6.038461202507583
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	14	0.0502	0.3046033898305085	0.026	0.1875	0.4595072598747561	4.236307712923729
MIKKELSEN_NPC_ICP_WITH_H3K4ME3	14	0.0362	0.2614075471698113	0.0598	0.29123376623376623	0.3552050044884567	18.911690887565655
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP	14	0.0259	0.24083636363636365	0.0084	0.09545454545454546	0.5934194026260088	2.284195556369195
GRESHOCK_CANCER_COPY_NUMBER_UP	14	0.3205	0.6789289940828402	0.1494	0.4172222222222222	0.36287962964376574	6.353836219069208
DANG_REGULATED_BY_MYC_DN	14	0.4965	0.8082414414414415	0.2771	0.5527260638297873	0.32858396246701377	8.479683017629384
VECCHI_GASTRIC_CANCER_EARLY_UP	14	0.186	0.5590766666666668	0.1821	0.4700342465753425	0.33644619690164984	22.50446603621025
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	14	0.9129	0.9843921686746988	0.8356	0.9367302052785924	0.13337102385182778	13.024549889968055
GOLDRATH_HOMEOSTATIC_PROLIFERATION	14	0.1291	0.4487165048543689	0.1138	0.3710869565217392	0.3432203158332512	12.855602329468628
LINSLEY_MIR16_TARGETS	14	0.3068	0.6676915662650602	0.3665	0.6575956937799042	0.34327824662325856	11.063601711629568
WANG_CISPLATIN_RESPONSE_AND_XPC_UP	14	0.0063	0.11277000000000001	0.0013	0.0525	0.6475510108089491	1.815879549498377
ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF	14	0.074	0.3679444444444444	0.0538	0.28573943661971835	0.4770887569970071	11.015656241734325
RUTELLA_RESPONSE_TO_HGF_DN	14	0.4842	0.8017880184331796	0.5175	0.7670454545454545	0.24726438281187613	9.098899447331025
LIM_MAMMARY_STEM_CELL_UP	14	0.1277	0.4487165048543689	0.0848	0.3309278350515464	0.4499002887755512	4.165819438949766
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	14	0.9018	0.9843921686746988	0.9871	0.9897393048128342	0.10539740193538326	9.555038115153714
NAGASHIMA_NRG1_SIGNALING_UP	14	0.0499	0.3046033898305085	0.0388	0.23852459016393446	0.5185672069749242	10.389468211511991
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	14	0.9062	0.9843921686746988	0.9405	0.9635558583106266	0.09020606429908896	11.511881253259864
AMUNDSON_RESPONSE_TO_ARSENITE	14	0.7022	0.9175214545454544	0.5564	0.7994252873563219	0.14461466141587273	4.340354433263457
ROZANOV_MMP14_TARGETS_UP	14	0.1082	0.42055578947368416	0.0431	0.24602272727272728	0.32272429622113813	1.1132282038605914
LU_AGING_BRAIN_UP	14	0.7798	0.9593415807560138	0.3484	0.6404411764705882	0.2050259271025542	5.95993772553252
REACTOME_CELL_CYCLE_MITOTIC	14	0.9032	0.9843921686746988	0.9278	0.9633977900552486	0.06581288220779406	9.982790702161681
LINDGREN_BLADDER_CANCER_CLUSTER_2B	14	0.4025	0.7351785714285715	0.1421	0.4099038461538462	0.28895338895897626	6.402737770508544
DURAND_STROMA_S_UP	14	0.1241	0.4487165048543689	0.1198	0.3781512605042016	0.4607964107656836	0.5200532896978656
FERNANDEZ_BOUND_BY_MYC	14	0.9941	0.9977871148459384	0.943	0.9635558583106266	0.1470003608372658	4.579746042771597
LEE_RECENT_THYMIC_EMIGRANT	15	0.8	0.9643097643097643	0.8	0.9177752293577982	0.10189406883418804	22.69286794372339
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP	15	0.6	0.8655261044176707	0.7	0.860655737704918	0.07227535326049607	20.4638847622657
BIDUS_METASTASIS_UP	15	0.6	0.8655261044176707	0.6	0.8295373665480428	0.08307267687634604	9.32974974956431
BASAKI_YBX1_TARGETS_DN	15	0.8	0.9643097643097643	0.8	0.9177752293577982	0.1582207697036362	2.168105236668273
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	15	0.6	0.8655261044176707	0.6	0.8295373665480428	0.07212131057907131	5.94304622290953
DOANE_RESPONSE_TO_ANDROGEN_DN	15	0.6	0.8655261044176707	0.2	0.487012987012987	0.22572498658718856	2.7683526613843754
CHANG_CORE_SERUM_RESPONSE_DN	15	0.9	0.9843921686746988	0.7	0.860655737704918	0.1552982945549373	4.719551186162875
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	15	0.6	0.8655261044176707	0.6	0.8295373665480428	0.23141780735094952	10.168769147012254
PLASARI_TGFB1_TARGETS_10HR_UP	15	0.5	0.8082414414414415	0.2	0.487012987012987	0.36052114337554053	9.161030371277487
IVANOVA_HEMATOPOIESIS_MATURE_CELL	15	0.5	0.8082414414414415	0.2	0.487012987012987	0.27043959621325353	11.231099015497561
MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP	15	0.4	0.7343589743589745	0.1	0.35714285714285715	0.4108283112897707	2.985849737510696
HOLLMANN_APOPTOSIS_VIA_CD40_DN	15	0.6	0.8655261044176707	0.5	0.7635542168674698	0.0866573018976539	21.75128759737804
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	15	0.6	0.8655261044176707	0.2	0.487012987012987	0.3700343611381119	2.8899948413829484
BLUM_RESPONSE_TO_SALIRASIB_UP	15	0.6	0.8655261044176707	0.6	0.8295373665480428	0.24523517125556202	9.199801845208835
WU_CELL_MIGRATION	15	0.0171	0.1974774193548387	0.005	0.075	0.5938362566729508	1.2209079495104938
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	15	0.5733	0.859495867768595	0.6578	0.8492268041237113	0.17383524956589588	2.4620246233970526
SERVITJA_LIVER_HNF1A_TARGETS_DN	15	0.1929	0.5707289256198347	0.2378	0.5172413793103448	0.3814697112925853	22.952275322194442
CAIRO_HEPATOBLASTOMA_CLASSES_DN	15	0.5135	0.8200586666666666	0.396	0.6875000000000001	0.26834251519529606	7.192518760929737
KOBAYASHI_EGFR_SIGNALING_24HR_DN	15	0.028	0.24083636363636365	0.069	0.3083823529411765	0.3748363654312609	21.09197690992022
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP	15	0.0948	0.39927529411764706	0.0945	0.3503676470588235	0.41800980907698715	0.022342135193828383
VANTVEER_BREAST_CANCER_ESR1_DN	15	0.7388	0.9408290780141844	0.8681	0.9463299418604652	0.0631904747696296	11.155965633076327
PENG_LEUCINE_DEPRIVATION_DN	15	0.3419	0.6876415730337079	0.4216	0.7089686098654708	0.3223983882902191	22.622783204255093
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP	16	0.3	0.6588957055214724	0.2	0.487012987012987	0.28836766689077953	6.359971110578297
YAGI_AML_WITH_T_8_21_TRANSLOCATION	16	0.24	0.6050704225352113	0.2	0.487012987012987	0.38615885070025674	3.126153819024068
WANG_MLL_TARGETS	16	0.3	0.6588957055214724	0.2	0.487012987012987	0.28190997717093924	3.4896873140892355
BENPORATH_OCT4_TARGETS	16	0.8	0.9643097643097643	0.9	0.9615384615384615	0.11687848980054212	7.910708168369375
CAIRO_LIVER_DEVELOPMENT_DN	16	0.04	0.2651851851851852	0.1	0.35714285714285715	0.4678206816368416	4.400920013838974
MCBRYAN_PUBERTAL_BREAST_6_7WK_UP	16	0.28	0.6502175000000001	0.2	0.487012987012987	0.3106774227763084	6.143917624011136
REACTOME_DEVELOPMENTAL_BIOLOGY	16	0.0042	0.08353333333333332	0.0013	0.0525	0.5706156935073526	5.5987837031259335
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN	16	0.9718	0.9940125714285714	0.8995	0.9615384615384615	0.11035468602361186	6.737235481445509
ZHENG_BOUND_BY_FOXP3	16	0.6221	0.8800367187499999	0.5684	0.8013157894736842	0.2566411926274764	0.5021363174680826
MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_UP	16	0.0994	0.4114942528735632	0.026	0.1875	0.44273764704112517	5.8887113459012
GROSS_HYPOXIA_VIA_ELK3_UP	16	0.2833	0.6502175000000001	0.5289	0.7777941176470589	0.17325546950557805	14.98816146018278
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	16	0.9843	0.9977871148459384	0.8921	0.9585601719197708	0.1540733147033214	8.725157954152515
GENTILE_UV_HIGH_DOSE_DN	16	0.1746	0.5435373913043478	0.1473	0.4172222222222222	0.379377879789769	10.769999669318995
RUTELLA_RESPONSE_TO_HGF_UP	16	0.9514	0.9932442528735632	0.821	0.930929003021148	0.2068274840928902	5.209746117489237
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP	16	0.5955	0.8655261044176707	0.5169	0.7670454545454545	0.1768130579839506	10.473470982478455
REACTOME_HEMOSTASIS	16	0.2596	0.6322231292517007	0.0964	0.3509708737864078	0.45949340825873375	3.8940491430275435
BROWNE_HCMV_INFECTION_14HR_DN	16	0.4463	0.7793921951219512	0.4482	0.7250536480686696	0.2157094609314162	23.651296004822033
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN	16	0.7577	0.9507027972027972	0.4698	0.7465042372881356	0.24611816327682448	0.2521267216486797
GERY_CEBP_TARGETS	16	0.3349	0.6812170454545454	0.1321	0.39315476190476184	0.39493071265814395	9.329733278754357
CHYLA_CBFA2T3_TARGETS_UP	16	0.8106	0.9688523178807946	0.5052	0.7635542168674698	0.2612075722035585	5.247519557232769
